Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Feelslikemax,Feelslikemin,Feelslike,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Snow,Snowdepth,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Sunrise,SunriseEpoch,Sunset,SunsetEpoch,Moonphase,Conditions,Icon,Stations,Source
2009-04-14,1239642000,33.7,26.1,29.4,40.6,26.1,34.6,25.3,80.31,0.0,,0.0,,,,,16.6,144.3,1007.1,56.3,10.7,,,05:42:51,1239662571,18:04:16,1239707056,0.62,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-04-15,1239728400,32.1,26.1,28.7,40.8,26.1,34.4,25.7,84.19,10.9,,4.17,,,,,16.6,217.1,1008.3,59.6,10.4,,,05:42:19,1239748939,18:04:18,1239793458,0.66,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-04-16,1239814800,34.7,26.1,28.4,45.0,26.1,32.5,25.2,83.79,0.0,,0.0,,,,,13.0,218.8,1007.6,65.4,10.6,,,05:41:48,1239835308,18:04:21,1239879861,0.7,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-04-17,1239901200,35.1,26.1,29.7,43.5,26.1,35.0,25.4,79.33,0.0,,0.0,,,,,18.4,229.6,1007.0,55.0,10.4,,,05:41:17,1239921677,18:04:24,1239966264,0.75,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-04-18,1239987600,36.1,26.1,30.6,45.1,26.1,36.7,25.2,75.08,0.0,,0.0,,,,,22.3,242.1,1007.9,46.7,10.7,,,05:40:47,1240008047,18:04:27,1240052667,0.8,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-04-19,1240074000,36.7,24.1,29.4,48.7,24.1,34.0,25.2,79.86,2.0,,4.17,,,,,29.5,252.9,1007.8,58.3,9.9,,,05:40:17,1240094417,18:04:31,1240139071,0.84,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-04-20,1240160400,35.1,25.1,29.2,44.0,25.1,33.4,24.8,78.78,0.0,,0.0,,,,,24.1,248.6,1005.2,70.0,10.1,,,05:39:48,1240180788,18:04:35,1240225475,0.89,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-04-21,1240246800,34.4,25.7,28.7,43.7,25.7,32.6,24.5,79.0,0.0,,0.0,,,,,24.1,245.9,1005.1,65.0,10.6,,,05:39:19,1240267159,18:04:39,1240311879,0.93,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-04-22,1240333200,36.1,25.1,29.4,43.7,25.1,33.3,24.8,78.53,32.0,,4.17,,,,,16.6,172.6,1006.5,61.3,9.2,,,05:38:51,1240353531,18:04:43,1240398283,0.96,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-04-23,1240419600,35.1,25.1,29.9,42.1,25.1,35.3,25.6,79.76,2.0,,4.17,,,,,20.5,248.3,1007.1,46.7,10.3,,,05:38:23,1240439903,18:04:48,1240484688,0.99,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-04-24,1240506000,33.1,26.1,28.6,42.3,26.1,33.9,25.4,83.45,0.0,,0.0,,,,,18.4,207.1,1006.9,55.4,10.5,,,05:37:56,1240526276,18:04:54,1240571094,1.0,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-04-25,1240592400,32.4,24.1,27.9,41.3,24.1,31.2,24.9,84.5,18.0,,4.17,,,,,20.5,183.6,1007.8,68.3,10.5,,,05:37:29,1240612649,18:04:59,1240657499,0.0,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-04-26,1240678800,32.7,25.1,27.4,39.2,25.1,29.6,25.3,89.17,7.1,,4.35,,,,,31.3,188.8,1009.1,72.6,9.4,,,05:37:03,1240699023,18:05:05,1240743905,0.01,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-04-27,1240765200,34.1,24.1,27.6,41.0,24.1,30.5,24.5,85.52,35.1,,4.17,,,,,14.8,223.5,1009.3,68.8,9.8,,,05:36:38,1240785398,18:05:11,1240830311,0.04,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-04-28,1240851600,35.1,25.1,28.2,43.5,25.1,31.2,25.7,88.21,0.0,,0.0,,,,,16.6,178.6,1009.1,79.2,9.5,,,05:36:13,1240871773,18:05:18,1240916718,0.07,Overcast,cloudy,['48900099999'],obs
2009-04-29,1240938000,31.4,25.1,27.3,39.9,25.1,30.6,25.4,89.68,2.0,,4.35,,,,,24.1,204.8,1009.3,72.2,8.8,,,05:35:49,1240958149,18:05:25,1241003125,0.12,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-04-30,1241024400,33.7,24.1,27.6,39.4,24.1,30.2,24.3,84.28,7.1,,4.17,,,,,13.0,142.8,1008.9,79.2,10.2,,,05:35:26,1241044526,18:05:32,1241089532,0.17,"Rain, Overcast",rain,['48900099999'],obs
2009-05-01,1241110800,31.1,24.1,26.0,37.9,24.1,27.5,24.4,91.48,28.0,,8.7,,,,,22.3,122.8,1009.0,90.4,8.6,,,05:35:03,1241130903,18:05:40,1241175940,0.23,"Rain, Overcast",rain,['48900099999'],obs
2009-05-02,1241197200,32.1,24.1,27.4,39.3,24.1,31.0,24.6,85.31,0.0,,0.0,,,,,18.4,205.4,1008.0,73.3,10.2,,,05:34:41,1241217281,18:05:48,1241262348,0.28,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-05-03,1241283600,31.4,25.1,27.0,37.2,25.1,29.2,24.3,85.85,0.0,,0.0,,,,,14.8,254.1,1008.1,76.1,7.7,,,05:34:20,1241303660,18:05:56,1241348756,0.34,Overcast,cloudy,['48900099999'],obs
2009-05-04,1241370000,31.1,24.1,27.3,36.7,24.1,29.4,23.9,83.04,0.0,,0.0,,,,,14.8,162.6,1007.6,80.4,9.1,,,05:33:59,1241390039,18:06:05,1241435165,0.39,Overcast,cloudy,['48900099999'],obs
2009-05-05,1241456400,30.1,24.1,26.6,36.5,24.1,28.3,24.1,86.59,0.0,,0.0,,,,,9.4,195.7,1008.0,90.4,9.3,,,05:33:39,1241476419,18:06:15,1241521575,0.43,Overcast,cloudy,['48900099999'],obs
2009-05-06,1241542800,33.4,24.1,27.9,38.7,24.1,30.3,23.6,79.24,0.0,,0.0,,,,,20.5,222.4,1007.6,65.4,9.5,,,05:33:20,1241562800,18:06:24,1241607984,0.46,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-05-07,1241629200,32.1,24.1,26.9,39.3,24.1,28.6,24.3,86.52,37.1,,4.17,,,,,18.4,177.8,1006.9,76.7,10.3,,,05:33:02,1241649182,18:06:34,1241694394,0.49,"Rain, Overcast",rain,['48900099999'],obs
2009-05-08,1241715600,33.1,24.7,28.0,40.7,24.7,30.8,24.2,80.74,0.5,,4.55,,,,,18.4,157.2,1006.9,60.0,10.2,,,05:32:44,1241735564,18:06:44,1241780804,0.5,"Rain, Partially cloudy",cloudy,['48900099999'],obs
2009-05-09,1241802000,33.7,23.2,26.2,41.0,23.2,28.0,24.5,90.89,46.0,,4.17,,,,,27.7,150.5,1006.1,80.8,9.8,,,05:32:27,1241821947,18:06:55,1241867215,0.5,"Rain, Overcast",rain,['48900099999'],obs
2009-05-10,1241888400,32.1,23.7,27.5,38.0,23.7,30.3,23.9,81.49,2.0,,4.17,,,,,31.3,148.2,1006.2,60.0,10.7,,,05:32:11,1241908331,18:07:06,1241953626,0.51,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-05-11,1241974800,34.7,24.1,27.9,38.4,24.1,30.8,23.9,80.59,4.1,,4.35,,,,,20.5,155.7,1006.9,60.9,10.4,,,05:31:56,1241994716,18:07:18,1242040038,0.53,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-05-12,1242061200,32.1,25.1,28.1,38.0,25.1,31.5,24.3,80.84,0.0,,0.0,,,,,16.6,126.1,1007.5,61.7,10.7,,,05:31:41,1242081101,18:07:30,1242126450,0.55,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-05-13,1242147600,33.4,25.1,28.6,38.7,25.1,31.5,23.6,75.66,0.0,,0.0,,,,,18.4,112.6,1006.2,59.6,10.7,,,05:31:27,1242167487,18:07:42,1242212862,0.59,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-05-14,1242234000,34.1,25.1,29.2,36.6,25.1,31.9,23.1,72.1,0.0,,0.0,,,,,16.6,110.8,1006.0,55.4,10.7,,,05:31:15,1242253875,18:07:54,1242299274,0.63,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-05-15,1242320400,34.1,25.1,28.3,38.4,25.1,31.1,23.9,78.75,0.0,,0.0,,,,,16.6,109.0,1007.3,59.6,10.4,,,05:31:02,1242340262,18:08:07,1242385687,0.67,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-05-16,1242406800,33.1,24.1,27.3,38.2,24.1,29.7,23.8,82.01,0.0,,0.0,,,,,20.5,84.8,1008.8,66.7,10.5,,,05:30:51,1242426651,18:08:20,1242472100,0.71,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-05-17,1242493200,33.1,25.1,28.2,38.2,25.1,31.0,24.1,79.85,5.1,,4.17,,,,,27.7,101.3,1009.7,53.7,10.4,,,05:30:41,1242513041,18:08:34,1242558514,0.76,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-05-18,1242579600,33.4,25.1,28.7,38.7,25.1,32.1,24.1,77.21,0.0,,0.0,,,,,20.5,117.3,1008.7,47.9,10.7,,,05:30:31,1242599431,18:08:47,1242644927,0.81,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-05-19,1242666000,33.1,25.1,28.6,39.1,25.1,32.0,24.1,77.51,11.9,,4.17,,,,,16.6,114.6,1008.0,55.8,10.1,,,05:30:22,1242685822,18:09:01,1242731341,0.86,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-05-20,1242752400,34.1,25.1,28.5,38.4,25.1,31.4,24.1,79.04,0.3,,4.17,,,,,20.5,188.0,1007.3,66.7,10.4,,,05:30:14,1242772214,18:09:16,1242817756,0.91,"Rain, Partially cloudy",cloudy,['48900099999'],obs
2009-05-21,1242838800,32.1,24.7,27.7,36.9,24.7,30.1,23.8,80.7,0.0,,0.0,,,,,22.3,154.4,1008.0,69.6,9.9,,,05:30:07,1242858607,18:09:30,1242904170,0.95,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-05-22,1242925200,33.4,23.4,28.2,38.9,23.4,30.6,23.8,79.32,29.0,,4.17,,,,,18.4,252.5,1007.6,65.8,10.5,,,05:30:00,1242945000,18:09:45,1242990585,0.98,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-05-23,1243011600,32.2,23.1,27.1,38.6,23.1,29.2,24.0,84.49,8.1,,8.33,,,,,14.8,168.9,1006.9,77.9,9.5,,,05:29:54,1243031394,18:10:00,1243077000,1.0,"Rain, Overcast",rain,['48900099999'],obs
2009-05-24,1243098000,34.1,24.1,28.4,38.4,24.1,31.0,23.0,74.36,22.1,,4.35,,,,,20.5,227.3,1005.4,66.5,9.9,,,05:29:49,1243117789,18:10:16,1243163416,1.0,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-05-25,1243184400,29.4,22.1,25.6,33.5,22.1,27.0,23.6,89.05,68.1,,8.33,,,,,18.4,230.0,1006.6,78.3,9.4,,,05:29:45,1243204185,18:10:31,1243249831,0.01,"Rain, Overcast",rain,['48900099999'],obs
2009-05-26,1243270800,32.1,23.1,26.6,38.0,23.1,28.5,23.6,84.57,0.0,,0.0,,,,,22.3,202.0,1006.8,77.5,10.2,,,05:29:42,1243290582,18:10:47,1243336247,0.03,Overcast,cloudy,['48900099999'],obs
2009-05-27,1243357200,33.4,23.1,26.3,36.4,23.1,27.5,23.9,88.61,24.2,,8.33,,,,,27.7,206.4,1006.9,82.1,8.8,,,05:29:40,1243376980,18:11:03,1243422663,0.06,"Rain, Overcast",rain,['48900099999'],obs
2009-05-28,1243443600,34.1,24.4,28.1,38.4,24.4,30.0,23.5,78.88,0.0,,0.0,,,,,20.5,213.3,1007.5,61.3,10.5,,,05:29:38,1243463378,18:11:19,1243509079,0.11,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-05-29,1243530000,34.1,24.1,27.4,39.0,24.1,29.3,23.9,83.38,31.0,,8.33,,,,,13.0,179.4,1008.4,79.6,9.8,,,05:29:37,1243549777,18:11:35,1243595495,0.16,"Rain, Overcast",rain,['48900099999'],obs
2009-05-30,1243616400,34.1,25.1,28.1,38.4,25.1,30.4,23.2,76.77,2.0,,4.17,,,,,31.3,213.5,1009.1,62.1,9.7,,,05:29:37,1243636177,18:11:51,1243681911,0.22,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-05-31,1243702800,33.1,25.1,28.5,37.2,25.1,31.0,23.2,74.83,0.0,,0.0,,,,,13.0,267.9,1008.6,59.6,10.7,,,05:29:37,1243722577,18:12:08,1243768328,0.27,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-06-01,1243789200,33.2,23.1,28.1,38.4,23.1,30.7,23.1,75.93,3.0,,4.76,,,,,20.5,234.4,1007.3,79.5,10.4,,,05:29:39,1243808979,18:12:24,1243854744,0.32,"Rain, Overcast",rain,['48900099999'],obs
2009-06-02,1243875600,33.1,24.1,27.5,38.2,24.1,30.1,23.9,81.95,4.6,,8.33,,,,,27.7,194.0,1006.6,80.4,9.7,,,05:29:41,1243895381,18:12:41,1243941161,0.37,"Rain, Overcast",rain,['48900099999'],obs
2009-06-03,1243962000,30.1,24.1,26.0,34.3,24.1,26.9,23.8,88.19,40.2,,8.33,,,,,27.7,233.0,1007.4,83.3,10.1,,,05:29:43,1243981783,18:12:57,1244027577,0.41,"Rain, Overcast",rain,['48900099999'],obs
2009-06-04,1244048400,31.1,24.1,25.9,35.6,24.1,26.7,22.9,84.26,7.9,,4.17,,,,,31.3,221.4,1008.0,78.8,9.8,,,05:29:47,1244068187,18:13:14,1244113994,0.45,"Rain, Overcast",rain,['48900099999'],obs
2009-06-05,1244134800,34.1,23.1,27.9,38.4,23.1,30.5,23.1,77.39,0.0,,0.0,,,,,22.3,189.0,1007.7,63.9,10.2,,,05:29:51,1244154591,18:13:30,1244200410,0.48,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-06-06,1244221200,33.1,25.1,29.2,38.2,25.1,32.3,23.8,74.44,0.0,,0.0,,,,,24.1,266.5,1008.5,45.4,9.0,,,05:29:56,1244240996,18:13:47,1244286827,0.49,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-06-07,1244307600,34.1,25.1,29.3,38.4,25.1,32.1,23.2,71.91,0.0,,0.0,,,,,20.5,252.1,1007.3,43.3,9.4,,,05:30:01,1244327401,18:14:03,1244373243,0.5,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-06-08,1244394000,34.1,24.1,29.3,38.7,24.1,32.0,22.6,69.51,0.0,,0.0,,,,,22.3,252.5,1007.9,47.5,10.5,,,05:30:07,1244413807,18:14:20,1244459660,0.5,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-06-09,1244480400,33.1,25.1,28.7,38.5,25.1,32.0,23.9,76.44,0.5,,4.17,,,,,24.1,237.4,1008.6,57.1,10.2,,,05:30:14,1244500214,18:14:36,1244546076,0.52,"Rain, Partially cloudy",cloudy,['48900099999'],obs
2009-06-10,1244566800,31.1,24.1,27.2,36.7,24.1,29.5,24.4,85.82,2.0,,4.17,,,,,20.5,208.5,1009.3,84.2,9.7,,,05:30:21,1244586621,18:14:52,1244632492,0.53,"Rain, Overcast",rain,['48900099999'],obs
2009-06-11,1244653200,33.7,24.1,27.7,37.5,24.1,29.8,23.2,78.71,2.0,,4.17,,,,,22.3,262.5,1008.9,77.1,8.5,,,05:30:29,1244673029,18:15:08,1244718908,0.56,"Rain, Overcast",rain,['48900099999'],obs
2009-06-12,1244739600,34.1,25.1,29.2,36.9,25.1,31.5,22.5,69.87,0.0,,0.0,,,,,20.5,246.2,1009.0,44.2,10.0,,,05:30:38,1244759438,18:15:24,1244805324,0.6,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-06-13,1244826000,34.2,25.1,29.3,38.4,25.1,31.8,23.0,71.47,0.0,,0.0,,,,,18.4,257.1,1009.0,35.8,10.7,,,05:30:47,1244845847,18:15:40,1244891740,0.64,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-06-14,1244912400,34.7,25.1,29.3,39.5,25.1,32.2,23.6,74.07,0.0,,0.0,,,,,25.9,247.5,1008.1,52.9,10.5,,,05:30:56,1244932256,18:15:55,1244978155,0.68,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-06-15,1244998800,33.1,25.1,27.8,38.9,25.1,30.5,24.4,83.15,15.0,,4.35,,,,,20.5,206.5,1006.1,76.1,10.2,,,05:31:07,1245018667,18:16:10,1245064570,0.73,"Rain, Overcast",rain,['48900099999'],obs
2009-06-16,1245085200,31.1,24.7,26.5,35.6,24.7,27.4,23.6,85.17,3.5,,8.33,,,,,27.7,225.3,1006.4,67.1,9.9,,,05:31:17,1245105077,18:16:25,1245150985,0.78,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-06-17,1245171600,31.1,24.9,27.3,37.9,24.9,29.5,23.9,82.6,3.0,,8.7,,,,,20.5,202.0,1008.1,71.7,10.7,,,05:31:28,1245191488,18:16:40,1245237400,0.83,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-06-18,1245258000,34.1,25.1,27.7,38.2,25.1,29.6,23.8,81.16,0.5,,4.17,,,,,27.7,172.3,1007.9,68.3,10.0,,,05:31:40,1245277900,18:16:54,1245323814,0.88,"Rain, Partially cloudy",cloudy,['48900099999'],obs
2009-06-19,1245344400,32.1,24.4,28.0,37.0,24.4,29.8,22.8,75.75,0.0,,0.0,,,,,24.1,240.8,1008.1,60.0,9.2,,,05:31:52,1245364312,18:17:08,1245410228,0.93,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-06-20,1245430800,33.1,24.1,27.9,39.4,24.1,30.5,23.0,75.66,0.0,,0.0,,,,,31.3,209.5,1007.9,60.0,10.7,,,05:32:04,1245450724,18:17:21,1245496641,0.97,Partially cloudy,wind,['48900099999'],obs
2009-06-21,1245517200,33.7,25.1,27.8,37.5,25.1,30.0,24.3,83.13,0.5,,4.17,,,,,24.1,231.7,1007.8,67.1,10.4,,,05:32:17,1245537137,18:17:35,1245583055,0.99,"Rain, Partially cloudy",cloudy,['48900099999'],obs
2009-06-22,1245603600,34.1,25.1,27.9,38.4,25.1,29.9,24.3,83.26,5.1,,4.17,,,,,25.9,207.8,1007.6,69.2,9.5,,,05:32:30,1245623550,18:17:47,1245669467,1.0,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-06-23,1245690000,34.1,25.1,29.3,38.2,25.1,32.2,23.6,74.0,0.5,,4.17,,,,,16.6,237.3,1007.9,57.1,10.8,,,05:32:43,1245709963,18:18:00,1245755880,0.0,"Rain, Partially cloudy",cloudy,['48900099999'],obs
2009-06-24,1245776400,34.1,24.1,28.8,39.5,24.1,32.2,24.2,77.97,0.0,,0.0,,,,,18.4,266.5,1007.2,47.1,10.4,,,05:32:57,1245796377,18:18:11,1245842291,0.02,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-06-25,1245862800,34.2,25.1,29.5,39.9,25.1,33.2,24.1,74.9,0.0,,0.0,,,,,22.3,249.2,1006.6,57.9,10.6,,,05:33:11,1245882791,18:18:23,1245928703,0.05,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-06-26,1245949200,33.7,24.1,28.7,38.2,24.1,31.7,24.0,78.3,0.0,,0.0,,,,,18.4,242.7,1007.2,70.8,10.4,,,05:33:26,1245969206,18:18:34,1246015114,0.1,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-06-27,1246035600,34.1,24.1,28.2,38.5,24.1,29.9,23.7,80.42,10.9,,8.7,,,,,35.3,212.6,1007.5,77.0,10.3,,,05:33:40,1246055620,18:18:44,1246101524,0.14,"Rain, Overcast",rain,['48900099999'],obs
2009-06-28,1246122000,33.1,24.1,27.5,39.4,24.1,30.1,24.6,85.41,3.0,,4.35,,,,,14.8,197.1,1008.0,70.4,10.5,,,05:33:55,1246142035,18:18:54,1246187934,0.2,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-06-29,1246208400,33.2,24.1,29.2,39.7,24.1,32.6,24.0,75.78,0.0,,0.0,,,,,16.6,261.4,1008.5,46.2,10.5,,,05:34:10,1246228450,18:19:03,1246274343,0.25,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-06-30,1246294800,34.1,26.1,29.3,39.8,26.1,33.4,24.8,78.68,0.0,,0.0,,,,,13.0,228.6,1008.8,50.0,10.7,,,05:34:25,1246314865,18:19:11,1246360751,0.31,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-07-01,1246381200,32.4,23.1,26.0,40.2,23.1,27.9,24.6,92.66,37.1,,4.35,,,,,11.2,212.7,1009.7,84.3,8.7,,,05:34:40,1246401280,18:19:19,1246447159,0.35,"Rain, Overcast",rain,['48900099999'],obs
2009-07-02,1246467600,33.7,23.1,27.3,41.3,23.1,30.3,23.9,83.53,0.0,,0.0,,,,,18.4,195.7,1008.4,62.2,9.7,,,05:34:55,1246487695,18:19:27,1246533567,0.4,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-07-03,1246554000,32.7,25.1,27.6,40.8,25.1,30.1,24.5,84.53,1.0,,4.17,,,,,16.6,230.0,1008.0,70.4,10.5,,,05:35:11,1246574111,18:19:34,1246619974,0.43,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-07-04,1246640400,33.4,23.1,27.5,40.7,23.1,29.8,24.7,86.25,1.0,,4.17,,,,,14.8,227.5,1008.5,72.1,10.2,,,05:35:26,1246660526,18:19:40,1246706380,0.46,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-07-05,1246726800,32.1,23.1,25.6,38.0,23.1,26.9,23.8,91.11,10.9,,4.17,,,,,20.5,202.6,1009.4,77.5,8.5,,,05:35:42,1246746942,18:19:45,1246792785,0.48,"Rain, Overcast",rain,['48900099999'],obs
2009-07-06,1246813200,32.7,23.1,27.0,39.2,23.1,29.5,23.7,83.68,1.0,,4.17,,,,,22.3,200.6,1009.6,70.0,9.6,,,05:35:57,1246833357,18:19:50,1246879190,0.5,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-07-07,1246899600,33.1,23.1,27.6,37.4,23.1,30.3,23.3,79.31,0.8,,4.17,,,,,20.5,313.0,1009.1,43.8,10.7,,,05:36:13,1246919773,18:19:54,1246965594,0.5,"Rain, Partially cloudy",cloudy,['48900099999'],obs
2009-07-08,1246986000,33.4,24.1,28.0,38.7,24.1,30.5,24.0,80.79,0.0,,0.0,,,,,14.8,123.6,1008.7,43.9,10.7,,,05:36:28,1247006188,18:19:57,1247051997,0.51,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-07-09,1247072400,34.1,23.1,28.3,39.6,23.1,31.8,24.0,79.66,0.0,,0.0,,,,,20.5,212.0,1007.6,41.7,10.3,,,05:36:44,1247092604,18:19:59,1247138399,0.52,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-07-10,1247158800,34.4,26.1,28.7,42.3,26.1,33.0,25.5,84.43,0.0,,0.0,,,,,16.6,245.4,1006.3,52.5,10.5,,,05:36:59,1247179019,18:20:01,1247224801,0.54,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-07-11,1247245200,33.1,26.1,28.5,42.3,26.1,33.4,26.2,88.17,3.0,,4.17,,,,,27.7,235.2,1003.9,56.3,10.3,,,05:37:15,1247265435,18:20:02,1247311202,0.57,"Rain, Partially cloudy",rain,['48900099999'],obs
2009-07-12,1247331600,31.4,26.1,27.5,37.9,26.1,30.0,24.8,85.58,0.0,,0.0,,,,,27.7,218.7,1003.4,67.5,10.6,,,05:37:30,1247351850,18:20:02,1247397602,0.61,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-07-13,1247418000,30.7,23.1,25.6,34.9,23.1,27.1,23.9,91.44,19.1,,9.09,,,,,33.5,237.3,1005.7,85.0,9.9,,,05:37:45,1247438265,18:20:01,1247484001,0.66,"Rain, Overcast",rain,['48900099999'],obs
2009-07-14,1247504400,32.1,23.1,25.3,39.3,23.1,26.8,23.6,91.81,0.0,,0.0,,,,,18.4,245.3,1007.4,78.3,9.9,,,05:38:00,1247524680,18:20:00,1247570400,0.71,Overcast,cloudy,['48900099999'],obs
2009-07-15,1247590800,29.4,23.1,25.6,35.8,23.1,27.6,24.4,93.58,0.0,,0.0,,,,,24.1,241.0,1006.6,88.8,9.1,,,05:38:15,1247611095,18:19:58,1247656798,0.76,Overcast,cloudy,['48900099999'],obs
2009-07-16,1247677200,29.1,23.1,25.6,35.8,23.1,27.4,24.3,93.37,7.1,,4.17,,,,,33.5,237.1,1005.5,81.3,10.0,,,05:38:29,1247697509,18:19:55,1247743195,0.81,"Rain, Overcast",rain,['48900099999'],obs
2009-07-17,1247763600,31.1,23.1,25.8,35.8,23.1,27.5,24.1,90.98,0.0,,0.0,,,,,29.5,229.2,1005.3,80.4,10.1,,,05:38:43,1247783923,18:19:51,1247829591,0.86,Overcast,cloudy,['48900099999'],obs
2009-07-18,1247850000,32.1,22.1,26.0,38.0,22.1,28.2,23.5,87.53,0.0,,0.0,,,,,25.9,233.5,,80.0,10.8,,,05:38:58,1247870338,18:19:46,1247915986,0.91,Overcast,cloudy,['48900099999'],obs
2009-07-19,1247936400,32.4,23.1,27.2,39.3,23.1,30.8,24.8,88.07,0.0,,0.0,,,,,24.1,250.5,1006.5,76.1,10.4,,,05:39:11,1247956751,18:19:41,1248002381,0.95,Overcast,cloudy,['48900099999'],obs
2009-07-20,1248022800,32.1,26.1,27.2,40.8,26.1,29.8,25.9,93.16,1.0,,4.17,,,,,24.1,232.9,1007.9,79.2,10.2,,,05:39:25,1248043165,18:19:34,1248088774,0.99,"Rain, Overcast",rain,['48900099999'],obs
2009-07-21,1248109200,31.2,23.1,25.8,39.4,23.1,27.6,24.9,94.89,0.0,,0.0,,,,,20.5,222.3,1009.0,79.2,9.0,,,05:39:38,1248129578,18:19:27,1248175167,1.0,Overcast,cloudy,['48900099999'],obs
2009-07-22,1248195600,29.1,23.2,25.1,35.8,23.2,25.8,24.3,95.95,1.0,,4.35,,,,,24.1,220.9,1008.1,81.7,10.2,,,05:39:51,1248215991,18:19:19,1248261559,0.0,"Rain, Overcast",rain,['48900099999'],obs
2009-07-23,1248282000,32.1,23.1,26.1,38.0,23.1,27.6,24.1,89.76,0.0,,0.0,,,,,29.5,222.9,1008.3,67.1,10.1,,,05:40:04,1248302404,18:19:10,1248347950,0.01,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-07-24,1248368400,33.1,24.1,28.1,39.4,24.1,31.1,24.1,80.57,0.0,,0.0,,,,,22.3,221.7,1008.8,55.4,10.7,,,05:40:17,1248388817,18:19:01,1248434341,0.04,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-07-25,1248454800,33.1,25.1,28.6,39.4,25.1,32.0,24.3,78.96,0.0,,0.0,,,,,33.5,228.3,1009.2,45.0,10.9,,,05:40:29,1248475229,18:18:50,1248520730,0.08,Partially cloudy,wind,['48900099999'],obs
2009-07-26,1248541200,33.2,24.1,28.1,39.4,24.1,30.6,24.5,82.4,0.0,,0.0,,,,,25.9,242.3,1008.8,55.4,10.1,,,05:40:40,1248561640,18:18:39,1248607119,0.13,Partially cloudy,partly-cloudy-day,['48900099999'],obs
2009-07-27,1248627600,32.4,24.1,27.6,40.2,24.1,30.5,24.9,86.72,2.0,,4.17,,,,,24.1,235.6,1008.2,74.6,9.7,,,05:40:52,1248648052,18:18:26,1248693506,0.18,"Rain, Partially cloudy",rain,['48900099999'],obs
